"occurrenceID","InstitutionCode","CollectionCode","catalogNumber","class","ScientificName","Year","Month","Day","verbatimEventDate","eventDate","recordedBy","recordNumber","FieldNotes","Country","StateProvince","County","Island","IslandGroup","Locality","MinimumElevationInMeters","MaximumElevationInMeters","VerbatimElevation","DecimalLatitude","DecimalLongitude","GeodeticDatum","CoordinateUncertaintyInMeters","VerbatimCoordinateSystem","GeoreferenceProtocol","GeoreferenceRemarks","GeoreferenceSources","GeoreferencedDate","GeoreferencedBy","GeoreferenceVerificationStatus","VerbatimLatitude","VerbatimLongitude","Genus","specificEpithet","infraspecificEpithet"
"LSUMZ:Birds:126452","LSUMZ","Birds","126452","Aves","Uria aalge",1980,8,19,"19 Aug 1980","1980-08-19","Dittmann, Donna L.",,"False","USA","California","Alameda Co.",,,"Alameda",,,,"37.7715263","-122.2690811","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Uria","aalge",
"MSU:OR:OR.8219","MSU","OR","OR.8219","Aves","Eremophila alpestris",1956,10,21,,"1956-10-21","J. M. Taylor",,,"United States","California","Alameda County",,,"Corral Hollow","213.5","213.5",,"37.6307297","-121.5378571","WGS84","7094","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","San Joaquin county","Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Eremophila","alpestris",
"MSU:OR:OR.7391","MSU","OR","OR.7391","Aves","Archilochus anna",1847,2,1,,"1847-02-01","W. Otto Emerson",,,"United States","California","Alameda County",,,"Hayward",,,,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Archilochus","anna",
"MSU:OR:1214M","MSU","OR","1214M","Aves","Pipilo maculatus",1883,6,5,,"1883-06-05","William C. Flint",,,"United States","California","Alameda County",,,"Redwood Canyon",,,,"37.8032738","-122.1599864","WGS84","1466.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Pipilo","maculatus",
"MSU:OR:894M","MSU","OR","894M","Aves","Empidonax difficilis",1883,6,9,,"1883-06-09","William C. Flint",,,"United States","California","Alameda County",,,"Redwood Canyon",,,,"37.8032738","-122.1599864","WGS84","1466.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Empidonax","difficilis",
"MSU:OR:4690M","MSU","OR","4690M","Aves","Pipilo maculatus",1883,6,2,,"1883-06-02","W. Otto Emerson",,,"United States","California","Alameda County",,,"Haywards",,,,"37.630819","-122.0920944","WGS84","9847.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","Hayward","BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Pipilo","maculatus",
"YPM:ORN:ORN.130899","YPM","ORN","ORN.130899","Aves","Agelaius tricolor",1918,5,18,,"1918-05-18","J. Van Denburgh",,,"USA","California","Alameda County",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Agelaius","tricolor",
"YPM:ORN:ORN.129797","YPM","ORN","ORN.129797","Aves","Rallus longirostris obsoletus",1919,6,1,,"1919-06-01","H. V. Lejeunesse",,,"USA","California","Alameda County",,,"Alameda",,,,"37.7715263","-122.2690811","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Rallus","longirostris","obsoletus"
"YPM:ORN:ORN.129798","YPM","ORN","ORN.129798","Aves","Rallus longirostris obsoletus",1919,4,6,,"1919-04-06","H. V. Lejeunesse",,,"USA","California","Alameda County",,,"Alameda",,,,"37.7715263","-122.2690811","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Rallus","longirostris","obsoletus"
"YPM:ORN:ORN.129799","YPM","ORN","ORN.129799","Aves","Rallus longirostris obsoletus",1913,4,6,,"1913-04-06","H. A. Snow",,,"USA","California","Alameda County",,,"Newark",,,,"37.5195295","-122.0539856","WGS84","4147.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Rallus","longirostris","obsoletus"
"YPM:ORN:ORN.131854","YPM","ORN","ORN.131854","Aves","Cistothorus palustris",1911,6,1,,"1911-06-01","H. A. Snow",,,"USA","California","Alameda County",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Cistothorus","palustris",
"YPM:ORN:ORN.130409","YPM","ORN","ORN.130409","Aves","Bubo virginianus",1911,3,10,,"1911-03-10","H. A. Snow",,,"USA","California","Alameda County",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"YPM:ORN:ORN.134240","YPM","ORN","ORN.134240","Aves","Cyanocitta stelleri",1904,5,25,,"1904-05-25","H. A. Snow",,,"USA","California","Alameda County",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Cyanocitta","stelleri",
"YPM:ORN:ORN.134693","YPM","ORN","ORN.134693","Aves","Catharus ustulatus ustulatus",1922,5,21,,"1922-05-21","H. W. Carriger",,,"USA","California","Alameda County",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Catharus","ustulatus","ustulatus"
"ANSP:ORN:178837","ANSP","ORN","178837","Aves","Limnodromus sp",,,,,,,,,"USA","California","Alameda",,,"San Francisco Bay NWR",,,,"37.536246","-122.090317","WGS84","5000.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Limnodromus","sp",
"ANSP:ORN:178838","ANSP","ORN","178838","Aves","Limnodromus sp",,,,,,,,,"USA","California","Alameda",,,"San Francisco Bay NWR",,,,"37.536246","-122.090317","WGS84","5000.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Limnodromus","sp",
"ANSP:ORN:183776","ANSP","ORN","183776","Aves","Calidris mauri",,,,,,,,,"USA","California","ALAMEDA",,,"San Francisco Bay NWR",,,,"37.536246","-122.090317","WGS84","5000.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Calidris","mauri",
"ANSP:ORN:190115","ANSP","ORN","190115","Aves","Falco sparverius",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Falco","sparverius",
"ANSP:ORN:190570","ANSP","ORN","190570","Aves","Bubo virginianus",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Bubo","virginianus",
"ANSP:ORN:190576","ANSP","ORN","190576","Aves","Tyto alba",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Tyto","alba",
"ANSP:ORN:190583","ANSP","ORN","190583","Aves","Selasphorus sasin",,,,,,,,,"USA","California","Alameda",,,"Haywards Creek",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","Could not locate","BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Selasphorus","sasin",
"ANSP:ORN:190624","ANSP","ORN","190624","Aves","Psaltriparus minimus",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Psaltriparus","minimus",
"ANSP:ORN:190646","ANSP","ORN","190646","Aves","Catharus ustulatus",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Catharus","ustulatus",
"ANSP:ORN:190657","ANSP","ORN","190657","Aves","Passer domesticus",,,,,,,,,"USA","California","Alameda",,,"Oakland",,,,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"ANSP:ORN:190671","ANSP","ORN","190671","Aves","Xanthocephalus xanthocephalus",,,,,,,,,"USA","California","Alameda",,,"Alvarado",,,,"37.5994081","-122.0503807","WGS84","9221.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Xanthocephalus","xanthocephalus",
"ANSP:ORN:190679","ANSP","ORN","190679","Aves","Carpodacus mexicanus",,,,,,,,,"USA","California","Alameda",,,"Hayward's Creek",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","Could not locate","BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Carpodacus","mexicanus",
"ANSP:ORN:190680","ANSP","ORN","190680","Aves","Carduelis tristis",,,,,,,,,"USA","California","Alameda",,,"Haywards Creek",,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices","Could not locate","BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Carduelis","tristis",
"ANSP:ORN:190683","ANSP","ORN","190683","Aves","Pheucticus melanocephalus",,,,,,,,,"USA","California","Alameda",,,"Albany",,,,"37.8867766","-122.2941399","WGS84","4201.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Pheucticus","melanocephalus",
"ANSP:ORN:190696","ANSP","ORN","190696","Aves","Melospiza melodia",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Melospiza","melodia",
"ANSP:ORN:190701","ANSP","ORN","190701","Aves","Amphispiza belli",,,,,,,,,"USA","California","Alameda",,,,,,,"37.6803493","-121.9029351","WGS84","44037.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Amphispiza","belli",
"CU:CUMV-Bird:52261","CU","CUMV-Bird","52261","Aves","Aphelocoma coerulescens insularis",2004,4,12,,"2004-04-12",,,,"USA","California","Alameda",,,"Berkeley",,,,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Aphelocoma","coerulescens","insularis"
"CU:CUMV-Bird:49932","CU","CUMV-Bird","49932","Aves","Zonotrichia atricapilla",1989,4,0,,"1989-04-00",,,,"USA","California","Alameda",,,"Berkeley",,,,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Zonotrichia","atricapilla",
"CU:CUMV-Bird:50319","CU","CUMV-Bird","50319","Aves","Calidris alpina",1992,1,26,,"1992-01-26",,,,"USA","California","Alameda",,,"San Francisco Bay National Wildlife Refuge",,,,"37.536246","-122.090317","WGS84","5000.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth, USGS Topo Maps","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Calidris","alpina",
"CU:CUMV-Bird:1373","CU","CUMV-Bird","1373","Aves","Callipepla californica",1895,10,27,"27/10/1895","1895-10-27",,,,"USA","California","Alameda",,,"Alameda",,,,"37.7715263","-122.2690811","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Callipepla","californica",
"CU:CUMV-Bird:3499","CU","CUMV-Bird","3499","Aves","Speotyto cunicularia hypugaea",1874,6,27,"27/6/1874","1874-06-27",,,,"USA","California","Alameda",,,"Oakland",,,,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Speotyto","cunicularia","hypugaea"
"CU:CUMV-Bird:4161","CU","CUMV-Bird","4161","Aves","Laterallus jamaicensis coturniculus",1890,8,16,"16/8/1890","1890-08-16",,,,"USA","California","Alameda",,,"Alameda",,,,"37.7715263","-122.2690811","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Laterallus","jamaicensis","coturniculus"
